time,chl_obs,chl_model,chl_pers
2011-12-27,1.7260524,1.8259655,2.3326597
2012-01-01,1.404518,1.4655966,1.7260524
2012-01-09,2.1563513,2.2589421,1.404518
2012-01-17,1.5746405,1.621846,2.1563513
2012-01-25,2.371791,2.4237568,1.5746405
2012-02-02,1.8161083,1.8860401,2.371791
2012-02-10,1.6475912,1.7155068,1.8161083
2012-02-18,1.9139245,2.0086427,1.6475912
2012-02-26,2.8082035,2.9525113,1.9139245
2012-03-05,3.8916824,4.04564,2.8082035
2012-03-13,2.1387334,2.2559578,3.8916824
2012-03-21,3.016057,3.1799016,2.1387334
2012-03-29,2.808377,3.0264425,3.016057
2012-04-06,4.0214176,4.271842,2.808377
2012-04-14,3.4081752,3.6725357,4.0214176
2012-04-22,3.5579686,3.8569112,3.4081752
2012-04-30,4.3355346,4.627548,3.5579686
2012-05-08,3.2860303,3.5122337,4.3355346
2012-05-16,3.690703,3.9942405,3.2860303
2012-05-24,4.392032,4.7323437,3.690703
2012-06-01,4.090728,4.4965806,4.392032
2012-06-09,2.8790078,3.1379313,4.090728
2012-06-17,4.887271,5.331601,2.8790078
2012-06-25,3.7819881,4.0969486,4.887271
2012-07-03,5.359983,5.857175,3.7819881
2012-07-11,3.5828767,3.9452405,5.359983
2012-07-19,3.4876711,3.7836232,3.5828767
2012-07-27,2.7919617,2.9803152,3.4876711
2012-08-04,2.3053474,2.4800045,2.7919617
2012-08-12,2.031656,2.1721222,2.3053474
2012-08-20,2.3993266,2.540435,2.031656
2012-08-28,2.7558417,2.8974981,2.3993266
2012-09-05,4.22307,4.4208703,2.7558417
2012-09-13,3.0956957,3.2469122,4.22307
2012-09-21,2.3265605,2.4231327,3.0956957
2012-09-29,3.5793679,3.7142205,2.3265605
2012-10-07,2.1908882,2.269027,3.5793679
2012-10-15,2.6042027,2.6707466,2.1908882
2012-10-23,2.623863,2.7272243,2.6042027
2012-10-31,3.2858799,3.4475083,2.623863
2012-11-08,2.753486,2.8060226,3.2858799
2012-11-16,1.7329026,1.7923988,2.753486
2012-11-24,1.429506,1.4539922,1.7329026
2012-12-02,1.6892624,1.7137388,1.429506
2012-12-10,1.5116241,1.5435692,1.6892624
2012-12-18,1.6419871,1.6442655,1.5116241
2012-12-26,2.1220434,2.127385,1.6419871
2013-01-01,2.8455298,2.8905158,2.1220434
2013-01-09,1.9642133,2.0264385,2.8455298
2013-01-17,2.955482,3.1004088,1.9642133
2013-01-25,1.8170937,1.9133098,2.955482
2013-02-02,2.4848144,2.6535301,1.8170937
2013-02-10,3.1679513,3.4148612,2.4848144
2013-02-18,3.0286548,3.2844646,3.1679513
2013-02-26,3.564842,3.8420615,3.0286548
2013-03-06,4.006357,4.361455,3.564842
2013-03-14,6.0943184,6.6489067,4.006357
2013-03-22,7.2403874,7.8781643,6.0943184
2013-03-30,4.3100486,4.732006,7.2403874
2013-04-07,2.8242676,3.0736306,4.3100486
2013-04-15,3.7326577,4.107755,2.8242676
2013-04-23,4.074511,4.5440497,3.7326577
2013-05-01,4.203718,4.642101,4.074511
2013-05-09,4.01591,4.398568,4.203718
2013-05-17,4.270112,4.6747904,4.01591
2013-05-25,4.0077825,4.389605,4.270112
2013-06-02,3.0897245,3.3860686,4.0077825
2013-06-10,4.3063927,4.6645236,3.0897245
2013-06-18,5.066229,5.5851398,4.3063927
2013-06-26,4.2121024,4.6084657,5.066229
2013-07-04,3.3708737,3.6624823,4.2121024
2013-07-12,4.394822,4.7616024,3.3708737
2013-07-20,2.3533158,2.5366163,4.394822
2013-07-28,3.2587736,3.5329714,2.3533158
2013-08-05,3.0378292,3.260684,3.2587736
2013-08-13,4.550775,4.8443885,3.0378292
2013-08-21,3.3904083,3.6114125,4.550775
2013-08-29,4.6867785,4.909657,3.3904083
2013-09-06,4.615925,4.883203,4.6867785
2013-09-14,4.388715,4.664165,4.615925
2013-09-22,5.1255374,5.51818,4.388715
2013-09-30,5.5216107,5.943041,5.1255374
2013-10-08,4.6790967,5.1462836,5.5216107
2013-10-16,5.190921,5.7114244,4.6790967
2013-10-24,3.2230904,3.4799562,5.190921
2013-11-01,2.7204576,2.9270148,3.2230904
2013-11-09,2.3766565,2.5586982,2.7204576
2013-11-17,2.0670524,2.2032998,2.3766565
2013-11-25,2.8991892,3.091059,2.0670524
2013-12-03,1.4020174,1.4445581,2.8991892
2013-12-11,2.283643,2.3809946,1.4020174
2013-12-19,1.7287223,1.7833228,2.283643
2013-12-27,2.820442,2.918692,1.7287223
2014-01-01,2.0803826,2.1593895,2.820442
2014-01-09,1.4905338,1.5614166,2.0803826
2014-01-17,2.4815528,2.622209,1.4905338
2014-01-25,1.8098341,1.8947881,2.4815528
2014-02-02,1.625817,1.6814556,1.8098341
2014-02-10,1.8243234,1.8834143,1.625817
2014-02-18,2.3534758,2.401384,1.8243234
2014-02-26,1.7180014,1.774171,2.3534758
2014-03-06,2.031597,2.1169124,1.7180014
2014-03-14,2.823462,2.9456031,2.031597
2014-03-22,4.120824,4.3226266,2.823462
2014-03-30,5.5035634,5.6242085,4.120824
2014-04-07,4.3465247,4.559536,5.5035634
2014-04-15,6.269661,6.7611523,4.3465247
2014-04-23,5.180093,5.6354575,6.269661
2014-05-01,6.904998,7.430792,5.180093
2014-05-09,6.4531474,7.0120564,6.904998
2014-05-17,6.431859,7.1021037,6.4531474
2014-05-25,5.503964,6.12317,6.431859
2014-06-02,6.461823,7.1035857,5.503964
2014-06-10,4.7021484,5.0718327,6.461823
2014-06-18,5.7858763,6.2459674,4.7021484
2014-06-26,6.3546567,6.893679,5.7858763
2014-07-04,3.7339895,4.0602355,6.3546567
2014-07-12,2.6179125,2.8434777,3.7339895
2014-07-20,2.7718463,3.0165787,2.6179125
2014-07-28,2.394468,2.5854805,2.7718463
2014-08-05,2.1772814,2.3298943,2.394468
2014-08-13,2.1601923,2.2610774,2.1772814
2014-08-21,2.258007,2.352941,2.1601923
2014-08-29,2.7856884,2.860283,2.258007
2014-09-06,3.5810509,3.719619,2.7856884
2014-09-14,3.1456318,3.2123106,3.5810509
2014-09-22,1.7257301,1.7003932,3.1456318
2014-09-30,3.3897066,3.3376994,1.7257301
2014-10-08,1.8836397,1.8720869,3.3897066
2014-10-16,1.9354421,1.9405524,1.8836397
2014-10-24,1.5905986,1.5381527,1.9354421
2014-11-01,2.6558552,2.6625597,1.5905986
2014-11-09,1.9997708,1.9893637,2.6558552
2014-11-17,1.1377091,1.1227286,1.9997708
2014-11-25,1.5512767,1.5554683,1.1377091
2014-12-03,1.1222484,1.1141416,1.5512767
2014-12-11,1.2267587,1.2052958,1.1222484
2014-12-19,1.2883682,1.254703,1.2267587
2014-12-27,1.2331619,1.2083151,1.2883682
2015-01-01,1.6624862,1.639434,1.2331619
2015-01-09,1.3586222,1.3595035,1.6624862
2015-01-17,1.8244987,1.8472106,1.3586222
2015-01-25,1.758017,1.8045388,1.8244987
2015-02-02,1.2569661,1.2936538,1.758017
2015-02-10,1.4990652,1.5449346,1.2569661
2015-02-18,1.2533972,1.2922326,1.4990652
2015-02-26,2.6673844,2.7214797,1.2533972
2015-03-06,5.361254,5.4935303,2.6673844
2015-03-14,3.0188081,3.1944551,5.361254
2015-03-22,3.1534917,3.367941,3.0188081
2015-03-30,4.025793,4.189372,3.1534917
2015-04-07,6.9134417,7.462045,4.025793
2015-04-15,5.3382053,5.841516,6.9134417
2015-04-23,4.7440834,5.177537,5.3382053
2015-05-01,5.0105114,5.570002,4.7440834
2015-05-09,4.9108124,5.44064,5.0105114
2015-05-17,3.6939437,4.070313,4.9108124
2015-05-25,3.2279558,3.5666723,3.6939437
2015-06-02,3.5439105,3.8992305,3.2279558
2015-06-10,3.2569392,3.5532942,3.5439105
2015-06-18,4.757155,5.105341,3.2569392
2015-06-26,2.9328806,3.1446772,4.757155
2015-07-04,2.0166981,2.127358,2.9328806
2015-07-12,2.8120253,2.9771905,2.0166981
2015-07-20,2.4377558,2.5419655,2.8120253
2015-07-28,2.3119075,2.386491,2.4377558
2015-08-05,1.5921037,1.590439,2.3119075
2015-08-13,2.6738088,2.7442806,1.5921037
2015-08-21,1.5448598,1.5591576,2.6738088
2015-08-29,3.2896943,3.3169072,1.5448598
2015-09-06,3.04634,3.1040273,3.2896943
2015-09-14,3.215304,3.32082,3.04634
2015-09-22,3.4543083,3.5450883,3.215304
2015-09-30,3.2966588,3.3954906,3.4543083
